fp,gp,y0p,fc,gc,y0c,fw,gw,y0w
0,,,6.912922754679517e-21,,,-0,,
0,,,-4.9130776660549409e-38,,,-0,,
-0.7819136511741025,,,-0.78187237127712184,,,0.25,,
0,,,1.9774957431494562e-21,,,-0,,
-0.55279875273971879,,,-0.55273310629797912,,,-0.70710678118654757,,
-1.8415457666500377e-10,,,-2.9730492799597551e-06,,,-0,,
0,,,3.5763415756195172e-21,,,-0,,
-0.78191365117404121,,,-0.78187237127715759,,,0.25,,
0,,,9.0632819032588673e-21,,,0,,
0,,,1.4861648829360002e-20,,,-0,,
0,,,-2.3554980999283866e-37,,,-0,,
-0.39090854754429533,,,-0.39088002147301859,,,0.25,,
-0.55296472069419411,,,-0.5529496569258685,,,-0,,
0,,,-3.52903592484225e-21,,,-0,,
-0.78179629410765106,,,-0.78171924685908301,,,-0.25,,
0,,,-1.0037160286135926e-20,,,-0,,
-1.1728013979975849,,,-1.1727158011892707,,,-0.25,,
-1.1741272631962816,,,-1.174542737462777,,,-0.25,,
0,,,4.205216205442891e-21,,,-0,,
0,,,1.9395626907901228e-21,,,-0,,
0,,,-1.5724470061690318e-37,,,-0,,
0,,,-8.9808309129991735e-22,,,-0,,
0,,,-1.2693920061354554e-38,,,-0,,
0,,,1.3157427702522234e-37,,,-0,,
0,,,-2.899724421270153e-57,,,-0,,
-0.78275102685311948,,,-0.7830343770526329,,,-0.25,,
-0.55348958124276015,,,-0.55368467477438166,,,-0,,
0,,,-4.4096502500314534e-21,,,-0,,
-1.8412696488721076e-10,,,8.2416999339067554e-06,,,-0,,
0,,,-2.0717178797783493e-21,,,-0,,
0,,,-2.0152600891663786e-22,,,-0,,
0,,,1.3236125786062325e-37,,,-0,,
-0.39134089152984292,,,-0.3914793835323731,,,0.25,,
0,,,-2.224408442092385e-21,,,0,,
-0.55353752200823481,,,-0.55373414055082437,,,-0.70710678118654757,,
0,,,-1.2159271201044094e-22,,,-0,,
0,,,1.1607111737403683e-21,,,-0,,
0,,,-2.4400214849556898e-38,,,-0,,
-0.7827171276126772,,,-0.78299939946668795,,,0.25,,
0,,,3.0505603005720432e-22,,,-0,,
-0.55353752200823481,,,-0.5537341405509516,,,-0.70710678118654757,,
-1.8412696488695087e-10,,,8.2416999905212924e-06,,,-0,,
0,,,-6.4109836179285817e-22,,,-0,,
-0.78271712761305468,,,-0.78299939946712849,,,0.25,,
0,,,2.5247385361292907e-21,,,0,,
0,,,3.5715512985743621e-21,,,-0,,
0,,,-1.8146313429678959e-37,,,-0,,
-0.39134089153028701,,,-0.39147938353299866,,,0.25,,
-0.55348958124276015,,,-0.55368467477450956,,,-0,,
0,,,-2.5525389107905775e-21,,,-0,,
-0.78275102685335662,,,-0.78303437705300882,,,-0.25,,
0,,,-3.519896780665961e-21,,,-0,,
-1.1741272631965871,,,-1.1745427374636104,,,-0.25,,
