fp,gp,y0p,fc,gc,y0c,fw,gw,y0w
-0.00019895432587525866,,,-0.00010316767578664535,,,-0.021063679938956463,,
-0.0002283360700909756,,,-9.0098186459133077e-05,,,-0.017430558802428896,,
-1.1564277893423533e-05,,,-7.6456691564799524e-06,,,0.01269129484853079,,
-6.344141850621321e-05,,,-3.2168794718059401e-05,,,-0.0094738545952870144,,
4.3569346571688735e-05,,,2.6918049081441286e-05,,,-0.00709697496670044,,
4.1669498575530454e-05,,,1.533566785159798e-05,,,-0.006194025451433236,,
-0.00020383043424849454,,,-9.0635138955604647e-05,,,0.0053843476443275022,,
0.00017718258909951742,,,8.6346484668856877e-05,,,0.0053957998922362152,,
0.00021414370237229081,,,8.603572187454965e-05,,,0.0029955237348452826,,
-8.3216056607940948e-05,,,-4.8245413336440375e-05,,,0.012520821915306906,,
-0.0001211445987411641,,,-4.5948632220466572e-05,,,0.013712280548255032,,
-0.0001213670194909443,,,-5.0989954936183076e-05,,,0.0046695381827455869,,
-3.1138918524591857e-09,,,-1.4574998847162971e-09,,,0.28389664306488094,,
-2.5510294955345026e-09,,,-6.7412424564178724e-10,,,0.020957325138548689,,
-6.514863771268419e-10,,,4.3384040163806235e-10,,,-0.22307780687495524,,
-2.3959787447137733e-10,,,2.0560682925374479e-10,,,-0.02526793052555687,,
-1.3260112257725766e-09,,,-1.3859800142750663e-09,,,0.036468449904989465,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-2.0187731003250404e-09,,,-8.3860871049014298e-10,,,0.06307840654568854,,
-1.3139312838538278e-09,,,-9.8056298207964713e-11,,,-0.0021553026935040897,,
-1.0462096230746496e-09,,,-5.1145492342400447e-10,,,-0.093304678484982875,,
-1.8350790153311203e-09,,,-1.8952773803508139e-09,,,-0.00079352567187698211,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-2.2508531465312182e-09,,,-1.3136243381437179e-09,,,0.15484186564603045,,
-2.8227760414557793e-09,,,-1.9381657240800048e-09,,,0.022319102160175793,,
-3.010333949969709e-09,,,-2.9532437551358424e-09,,,-0.12310190752263842,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-3.6760562327342689e-09,,,-3.1903655298272191e-09,,,0.13377204293293551,,
-5.3976178868021931e-09,,,-5.2676253211258257e-09,,,0.0088244641387085487,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-5.300415589894808e-09,,,-5.2179571126711285e-09,,,0.1425025453624916,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-1.1604542637871927e-09,,,-6.9492681547876281e-10,,,0.52614437370649692,,
-1.1239766773245783e-10,,,-2.2976100885395376e-10,,,-0.36354735126602633,,
4.1115349466849049e-10,,,2.0643033990285963e-10,,,-0.15348383231246893,,
5.7834390953099121e-10,,,5.2099143664916514e-10,,,0.22867000752806191,,
-5.6408926856316806e-10,,,-5.6439701316214165e-10,,,-0.16778268682480288,,
-7.8927740429292468e-10,,,-7.3736535800966708e-10,,,0.20880745753792557,,
1.8600194924363052e-10,,,1.3961495279382878e-10,,,-0.067438671868982197,,
-2.0040212820089892e-10,,,-3.1973583232623372e-10,,,-0.16063325956863589,,
9.0934004495058121e-10,,,8.4503387953371854e-10,,,0.20504466240166935,,
-1.0127132796228044e-09,,,-8.5985797580728117e-10,,,0.20375204904348995,,
5.4617940946627828e-10,,,4.4042103284980198e-10,,,-0.091064016995374766,,
-1.1291242737479414e-09,,,-1.1559459655086071e-09,,,-0.15726023170464082,,
-1.7716382442356064e-09,,,-1.603433818035548e-09,,,0.20613713991925206,,
2.7102419083601392e-09,,,2.8601026611704373e-09,,,-0.14475895250449611,,
-4.1884416814928225e-09,,,-4.2612931683514767e-09,,,0.27294317524550221,,
-8.4163288372952993e-10,,,-4.5937721184642264e-10,,,0.71608989947703316,,
-3.5425831556223332e-11,,,1.049480992367654e-10,,,0.54160166003716126,,
1.4062256803375187e-10,,,5.5198723952430763e-12,,,-0.19376943777503985,,
-3.6027089083034109e-10,,,-3.5158485861069973e-10,,,-0.4133565350786127,,
-5.7392260543225899e-10,,,-5.5075463863610177e-10,,,-0.20241038470704326,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-7.0039201693740163e-10,,,-6.4233573478253339e-10,,,0.28953710801979887,,
-1.788353459844866e-10,,,-1.5408387704067413e-10,,,0.064122562479274295,,
-3.4054234721075418e-10,,,-4.1125074406395835e-10,,,-0.19808991124104153,,
-8.3258534722834398e-10,,,-7.8523966001557613e-10,,,-0.17089987193866363,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-8.6398747955786718e-10,,,-7.3224678426554031e-10,,,0.28648207193405251,,
-6.4555289758664835e-10,,,-5.2935550409003541e-10,,,0.30657922561922335,,
-1.1086697559516178e-09,,,-1.1066767198849814e-09,,,-0.0041961563813457383,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-1.5820439692632823e-09,,,-1.4967708221865468e-09,,,0.42358566082506555,,
-2.5975894230282001e-09,,,-2.6714783305936177e-09,,,0.3367797370175975,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-3.6869750071502771e-09,,,-3.7619678072584434e-09,,,0.35242250869883202,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-2.2164006404575739e-09,,,-1.3066181528650648e-09,,,0.3288105676154055,,
1.8955113770675171e-09,,,9.8326826322679182e-10,,,0.0060940235083432916,,
