fp,gp,y0p,fc,gc,y0c
0,2.707636705841529e-19,0,0,2.707636705841529e-19,4.2755332726944469e-08
1.3547655081259241e-06,0,0,1.3547655081259241e-06,0,1.0945365178097784e-06
2.9947432613974811e-05,0,0,2.9947432613974811e-05,0,0
0,-8.167939950639266e-18,0,0,-8.167939950639266e-18,1.7208653993954527e-05
-7.7815704508853903e-11,1.0193036230401066e-17,0,-7.7815704508853903e-11,1.0193036230401066e-17,0.00023658660024194353
-9.9977829624321723e-07,0,0,-9.9977829624321723e-07,0,0
0,6.7929781194042291e-20,0,0,6.7929781194042291e-20,0
1.3547655081259241e-06,-2.6406571575397672e-15,0,1.3547655081259241e-06,-2.6406571575397672e-15,-4.3781460712391136e-06
2.99474326139193e-05,0,0,2.99474326139193e-05,0,0
0,5.79090489952227e-18,0,0,5.79090489952227e-18,1.6488861286975678e-05
-0.80014724448769159,2.5536754361260557e-16,0,-0.85723132841985772,2.5536754361260557e-16,0.00023578149728513295
-1.4333477342743195,0,0,-1.4494593422947555,0,0
2.1165041502289324e-12,-3.229759659690828e-19,0,3.8248819606347819e-06,-3.229759659690828e-19,-2.9928732908861128e-08
7.6461229680279525e-12,-7.1054273576010019e-15,0,-1.1238533715923186e-06,-7.1054273576010019e-15,0
0,0,0,0,0,0
-0.80014724448769159,1.0404641116371779e-17,0,-0.85723135357525704,1.0404641116371779e-17,1.5680785498436426e-05
-1.4333477342743195,-1.0353930217936179e-17,0,-1.4494593496009665,-1.0353930217936179e-17,0.00023504106176907186
2.3039791903450174e-12,0,0,1.7627709703664678e-05,0,0
2.8381920832700161e-12,1.9414924178294037e-20,0,7.869521328868557e-06,1.9414924178294037e-20,0
0,7.3302447505214691e-15,0,0,7.3302447505214691e-15,0
-7.7815704508536266e-11,0,0,-7.7815704508536266e-11,0,0
-9.9977867527682729e-07,-9.0289326829611662e-18,0,-9.9977867527682729e-07,-9.0289326829611662e-18,1.484304819781786e-05
0,-2.5983260346725396e-16,0,0,-2.5983260346725396e-16,0.00023440290502551854
1.3547655081259241e-06,0,0,1.3547655081259241e-06,0,0
2.9947432614030323e-05,3.2417491660715796e-19,0,2.9947432614030323e-05,3.2417491660715796e-19,-2.1377666363472234e-09
0,0,0,0,0,0
-7.7815704508112749e-11,0,0,-7.7815704508112749e-11,0,0
-9.9977919728114206e-07,-1.020845734154674e-17,0,-9.9977919728114206e-07,-1.020845734154674e-17,1.4023648926626708e-05
0,8.3356848103740507e-18,0,0,8.3356848103740507e-18,0.00023388429620058217
1.3547655081259241e-06,0,0,1.3547655081259241e-06,0,0
2.99474326139193e-05,4.5882871098335914e-20,0,2.99474326139193e-05,4.5882871098335914e-20,0
0,1.9626569709681201e-15,0,0,1.9626569709681201e-15,4.3781460712391136e-06
-0.80014724448769159,0,0,-0.85723133768763637,0,0
-1.4333477342743195,6.4598176813308649e-18,0,-1.4494593450229165,6.4598176813308649e-18,1.3257627016136849e-05
1.7658800633757403e-12,2.5769368652380611e-16,0,8.8609310305515043e-06,2.5769368652380611e-16,0.00023348767368433238
4.950547745811626e-12,0,0,4.3652835154748509e-06,0,0
0,-3.643685652662022e-19,0,0,-3.643685652662022e-19,1.2692989403311639e-08
-0.80014724448769159,0,0,-0.85723133106779448,0,0
-1.4333477342743195,0,0,-1.4494593428879474,0,0
1.0937673895453248e-12,1.1850311575722372e-17,0,1.4571882427744414e-05,1.1850311575722372e-17,1.2567462418633626e-05
3.0421451149952973e-12,-7.5076430154606759e-18,0,9.01486154292999e-06,-7.5076430154606759e-18,0.00023320455843458797
0,0,0,0,0,0
2.334471135256088e-10,-4.5513218097804352e-21,0,2.334471135256088e-10,-4.5513218097804352e-21,-1.7102133090777787e-08
2.9993370121092489e-06,2.5763974428496104e-15,0,2.9993370121092489e-06,2.5763974428496104e-15,0
0,0,0,0,0,0
-4.0642965243656293e-06,-8.199917650103694e-18,0,-4.0642965243656293e-06,-8.199917650103694e-18,1.1967351240686529e-05
-8.9842297841924434e-05,-2.5872800406453218e-16,0,-8.9842297841924434e-05,-2.5872800406453218e-16,0.00023302110611594958
0,0,0,0,0,0
-7.7815704508853903e-11,3.136055589769184e-19,0,-7.7815704508853903e-11,3.136055589769184e-19,-4.2755332726944469e-09
-9.9977886151500495e-07,0,0,-9.9977886151500495e-07,0,-1.0945365178097784e-06
0,0,0,0,0,0
1.3547655081241894e-06,-9.8577326982546891e-18,0,1.3547655081241894e-06,-9.8577326982546891e-18,1.1463581522440751e-05
2.9947432613974811e-05,7.9426004438598972e-18,0,2.9947432613974811e-05,7.9426004438598972e-18,0.00023292010499303311
0,0,0,0,0,0
-0.80014724448769159,4.5249625363386966e-20,0,-0.85723135622319369,4.5249625363386966e-20,-8.5510665453888937e-09
-1.4333477342743195,5.1499139117854448e-15,0,-1.4494593023788593,5.1499139117854448e-15,0
9.1731675997407589e-13,0,0,0.00020421834637198946,0,0
-4.3928994952392223e-12,6.4983202857355901e-18,0,0.00015548239570014949,6.4983202857355901e-18,1.1056796264017383e-05
0,2.5755038973489022e-16,0,0,2.5755038973489022e-16,0.00023288370450565875
-0.80014724448769159,0,0,-0.8572313496033519,0,0
-1.4333477342743195,-3.600505968425573e-19,0,-1.4494592492053191,-3.600505968425573e-19,-4.2755332726944469e-09
1.5804668026153017e-12,0,0,0.00028333413498369717,0,-1.0945365178097784e-06
-1.4094024988265183e-11,0,0,0.00023544730373827619,0,0
0,1.1723770665985005e-17,0,0,1.1723770665985005e-17,1.0744598828601456e-05
-7.7815704508536266e-11,-7.3672056427020088e-18,0,-7.7815704508536266e-11,-7.3672056427020088e-18,0.00023289426807907663
-9.9977971779532937e-07,0,0,-9.9977971779532937e-07,0,0
0,-8.7502016707150588e-22,0,0,-8.7502016707150588e-22,-2.1377666363472234e-09
1.3547655081259241e-06,-7.8080239557287184e-15,0,1.3547655081259241e-06,-7.8080239557287184e-15,0
2.99474326139193e-05,0,0,2.99474326139193e-05,0,0
0,-8.3116681814050598e-18,0,0,-8.3116681814050598e-18,1.0522087384101034e-05
-7.7815704508324508e-11,-2.5846558835491306e-16,0,-7.7815704508324508e-11,-2.5846558835491306e-16,0.00023293568730765586
-9.9977892843890193e-07,0,0,-9.9977892843890193e-07,0,0
0,3.1491272568018952e-19,0,0,3.1491272568018952e-19,0
1.3547655081241894e-06,7.1054273576010019e-15,0,1.3547655081241894e-06,7.1054273576010019e-15,1.0945365178097784e-06
2.9947432613974811e-05,0,0,2.9947432613974811e-05,0,0
0,-9.886776576725122e-18,0,0,-9.886776576725122e-18,1.0383867410019709e-05
-0.80014724448769159,7.9475211058521504e-18,0,-0.85723136284303569,7.9475211058521504e-18,0.00023299319824056415
-1.4333477342743195,0,0,-1.4494593514522309,0,0
1.744425911452161e-12,4.8897041519832245e-20,0,3.4787417294173721e-05,4.8897041519832245e-20,0
-2.7663811370364178e-12,-5.9306230981446729e-15,0,2.1018215208189093e-05,-5.9306230981446729e-15,0
0,0,0,0,0,0
-0.80014724448769159,6.3836606693477374e-18,0,-0.8572313628430358,6.3836606693477374e-18,1.0325045424916467e-05
-1.4333477342743195,2.5761611716789818e-16,0,-1.4494593493357963,2.5761611716789818e-16,0.00023305328952460773
6.7032960518817778e-13,0,0,5.5257720438817554e-05,0,0
-2.0780974796888052e-11,-3.5785451067220501e-19,0,3.8513970381887883e-05,-3.5785451067220501e-19,0
0,-7.1054273576010019e-15,0,0,-7.1054273576010019e-15,1.0945365178097784e-06
2.3344711352518528e-10,0,0,2.3344711352518528e-10,0,0
2.9993370438720357e-06,1.1595770378315211e-17,0,2.9993370438720357e-06,1.1595770378315211e-17,1.0341045272085378e-05
0,-8.4958450189326604e-18,0,0,-8.4958450189326604e-18,0.00023310299259890279
-4.0642965243725682e-06,0,0,-4.0642965243725682e-06,0,0
-8.9842297841924434e-05,-2.3589563365974952e-21,0,-8.9842297841924434e-05,-2.3589563365974952e-21,8.5510665453888937e-09
0,-1.0687169744309476e-15,0,0,-1.0687169744309476e-15,0
-7.7815704508748024e-11,0,0,-7.7815704508748024e-11,0,0
-9.9977867567234424e-07,-8.2175350581528671e-18,0,-9.9977867567234424e-07,-8.2175350581528671e-18,1.0428543392458997e-05
0,-2.5711836759253853e-16,0,0,-2.5711836759253853e-16,0.00023312981488966822
1.3547655081259241e-06,0,0,1.3547655081259241e-06,0,0
2.99474326139193e-05,3.1293000848702329e-19,0,2.99474326139193e-05,3.1293000848702329e-19,0
0,0,0,0,0,0
-0.80014724448769159,0,0,-0.85723133901160475,0,0
-1.4333477342743195,-9.8657532557980449e-18,0,-1.449459295677785,-9.8657532557980449e-18,1.0584884279043733e-05
1.2208216397340151e-12,7.0747188499175886e-18,0,-0.00019861674398169928,7.0747188499175886e-18,0.00023312057906974711
-4.6272768522011658e-12,0,0,-0.00016897658084650356,0,0
0,4.5987602140135679e-20,0,0,4.5987602140135679e-20,8.5510665453888937e-09
-0.80014724448769159,8.2115480372604591e-15,0,-0.85723132841985761,8.2115480372604591e-15,0
-1.4333477342743195,0,0,-1.4494592505472281,0,0
1.8157806065362408e-12,6.4651765097136834e-18,0,-0.00026002919463604724,6.4651765097136834e-18,1.080754525238725e-05
-9.687004919616857e-12,2.5740637570828768e-16,0,-0.00023998877378446606,2.5740637570828768e-16,0.00023306190739636051
0,0,0,0,0,0
2.334471135256088e-10,-3.603527415249572e-19,0,2.334471135256088e-10,-3.603527415249572e-19,3.4204266181555575e-08
2.9993365313306375e-06,7.1054273576010019e-15,0,2.9993365313306375e-06,7.1054273576010019e-15,2.1890730356195568e-06
0,0,0,0,0,0
-4.064296524386446e-06,1.172373874410843e-17,0,-4.064296524386446e-06,1.172373874410843e-17,1.1093939959323916e-05
-8.9842297841924434e-05,-7.3060430160018432e-18,0,-8.9842297841924434e-05,-7.3060430160018432e-18,0.00023293920293169455
0,0,0,0,0,0
-7.7815704508430387e-11,-3.408360555520671e-21,0,-7.7815704508430387e-11,-3.408360555520671e-21,0
-9.9977746828051883e-07,2.1902945073537065e-15,0,-9.9977746828051883e-07,2.1902945073537065e-15,8.7562921424782272e-06
0,0,0,0,0,0
1.3547655081259241e-06,-8.2256905419037829e-18,0,1.3547655081259241e-06,-8.2256905419037829e-18,1.1438571322925673e-05
2.99474326139193e-05,-2.5851516792474459e-16,0,2.99474326139193e-05,-2.5851516792474459e-16,0.0002327371004780505
0,0,0,0,0,0
-0.80014724448769159,3.1478957997428926e-19,0,-0.85723132974382621,3.1478957997428926e-19,0
-1.4333477342743195,-7.1054273576010019e-15,0,-1.4494591584087428,-7.1054273576010019e-15,1.0945365178097784e-06
2.6871601651536779e-12,0,0,0.00037230176092483937,0,0
-4.2975634518951524e-13,-9.8928696579942109e-18,0,0.00033594774158490911,-9.8928696579942109e-18,1.1834408877988686e-05
0,7.6917917573347948e-18,0,0,7.6917917573347948e-18,0.00023244123691584041
-0.80014724448769159,0,0,-0.85723134827938352,0,0
-1.4333477342743195,4.8405391697801008e-20,0,-1.4494590333483155,4.8405391697801008e-20,8.5510665453888937e-09
1.5723213804592001e-12,3.4996294572885002e-15,0,0.00046904861998915714,3.4996294572885002e-15,0
3.6446377904879448e-12,0,0,0.00045796407958804746,0,0
0,6.3996610975133126e-18,0,0,6.3996610975133126e-18,1.2269745011918582e-05
-7.7815704508959782e-11,2.5774942375920147e-16,0,-7.7815704508959782e-11,2.5774942375920147e-16,0.0002320387522426425
-9.997793716208514e-07,0,0,-9.997793716208514e-07,0,0
0,-3.594351365005202e-19,0,0,-3.594351365005202e-19,6.840853236311115e-08
1.3547655081241894e-06,0,0,1.3547655081241894e-06,0,0
2.99474326139193e-05,0,0,2.99474326139193e-05,0,0
0,1.1707834827590448e-17,0,0,1.1707834827590448e-17,1.2727060059078423e-05
-7.7815704508748024e-11,-7.305663369787095e-18,0,-7.7815704508748024e-11,-7.305663369787095e-18,0.00023152066115806339
-9.9977948289989294e-07,0,0,-9.9977948289989294e-07,0,0
0,-3.7324909554321481e-23,0,0,-3.7324909554321481e-23,1.9239899727125011e-08
1.3547655081241894e-06,3.0840793676145607e-15,0,1.3547655081241894e-06,3.0840793676145607e-15,0
2.99474326139193e-05,0,0,2.99474326139193e-05,0,0
0,-8.3414545524265399e-18,0,0,-8.3414545524265399e-18,1.3182337547412996e-05
-0.80014724448769159,-2.5811912576261126e-16,0,-0.85723134695541514,-2.5811912576261126e-16,0.0002308846755837501
-1.4333477342743195,0,0,-1.4494593473733288,0,0
1.2198972552983779e-12,3.1236411355046045e-19,0,2.1447067278225918e-05,3.1236411355046045e-19,0
-9.0146161755520264e-12,0,0,1.5336187448610531e-05,0,2.1890730356195568e-06
0,0,0,0,0,0
-0.80014724448769159,-9.840161964211736e-18,0,-0.85723135225128866,-9.840161964211736e-18,1.3604947289335888e-05
-1.4333477342743195,6.9263822900499522e-18,0,-1.4494593484329898,6.9263822900499522e-18,0.00023014033196305694
1.5434098510093462e-12,0,0,2.9440527683320101e-05,0,0
-8.8321319392585748e-12,4.8308601468712717e-20,0,2.3560920641232281e-05,4.8308601468712717e-20,-2.5653199636166681e-08
0,2.7526808212771921e-15,0,0,2.7526808212771921e-15,4.3781460712391136e-06
2.3344711352645583e-10,0,0,2.3344711352645583e-10,0,0
2.9993356526272774e-06,6.4415606015489177e-18,0,2.9993356526272774e-06,6.4415606015489177e-18,1.3958012810370109e-05
0,2.5791684471229516e-16,0,0,2.5791684471229516e-16,0.00022931074489773945
-4.0642965243795071e-06,0,0,-4.0642965243795071e-06,0,0
-8.9842297841924434e-05,-3.5321511189864615e-19,0,-8.9842297841924434e-05,-3.5321511189864615e-19,0
0,-7.1054273576010019e-15,0,0,-7.1054273576010019e-15,1.0945365178097784e-06
-7.7815704508642145e-11,0,0,-7.7815704508642145e-11,0,0
-9.9977846711694907e-07,1.1480932407011612e-17,0,-9.9977846711694907e-07,1.1480932407011612e-17,1.4197843504885312e-05
0,-8.0798533715930398e-18,0,0,-8.0798533715930398e-18,0.00022844033985070918
1.3547655081259241e-06,0,0,1.3547655081259241e-06,0,0
2.99474326139193e-05,3.8442596967355413e-21,0,2.99474326139193e-05,3.8442596967355413e-21,0
0,-2.0869378127387874e-15,0,0,-2.0869378127387874e-15,0
-0.80014724448769159,0,0,-0.85723133636366788,0,0
-1.4333477342743195,-8.4402531506597213e-18,0,-1.4494591883713268,-8.4402531506597213e-18,1.4278276974577877e-05
1.8329872023001573e-12,-2.5654565561780568e-16,0,-0.00032692249177904994,-2.5654565561780568e-16,0.0002275989282636844
-5.4646552821164735e-12,0,0,-0.0003262558216036084,0,0
0,3.077349741590986e-19,0,0,3.077349741590986e-19,3.4204266181555575e-08
-0.80014724448769159,-7.1054273576010019e-15,0,-0.85723134827938352,-7.1054273576010019e-15,-1.0945365178097784e-06
-1.4333477342743195,0,0,-1.4494590990174034,0,0
1.4405711652477468e-12,-9.8300033841411066e-18,0,-0.00039738068969213204,-9.8300033841411066e-18,1.4153084015936792e-05
-1.9567276677606885e-13,6.337431426831346e-18,0,-0.00042692302164240879,6.337431426831346e-18,0.00022688611670087738
0,0,0,0,0,0
-7.7815704508748024e-11,2.3968590608902534e-20,0,-7.7815704508748024e-11,2.3968590608902534e-20,0
-9.9977879560418648e-07,1.1791008421049284e-14,0,-9.9977879560418648e-07,1.1791008421049284e-14,0
0,0,0,0,0,0
1.3547655081241894e-06,6.9327921422525521e-18,0,1.3547655081241894e-06,6.9327921422525521e-18,1.378298316701918e-05
2.99474326139193e-05,2.5722642570677864e-16,0,2.99474326139193e-05,2.5722642570677864e-16,0.00022643812098014786
0,0,0,0,0,0
-7.7815704508748024e-11,-4.1744781782671513e-19,0,-7.7815704508748024e-11,-4.1744781782671513e-19,-2.5653199636166681e-08
-9.9977825088887196e-07,-7.1054273576010019e-15,0,-9.9977825088887196e-07,-7.1054273576010019e-15,-1.0945365178097784e-06
0,0,0,0,0,0
1.3547655081276588e-06,1.3276068864813388e-17,0,1.3547655081276588e-06,1.3276068864813388e-17,1.3140851513626382e-05
2.9947432613974811e-05,-1.0392640652391198e-17,0,2.9947432613974811e-05,-1.0392640652391198e-17,0.00022642956991360247
0,0,0,0,0,0
-0.80014724448769159,-6.6314523639924973e-20,0,-0.85723134563144676,-6.6314523639924973e-20,0
-1.4333477342743195,-2.7703639407896983e-15,0,-1.4494593401789324,-2.7703639407896983e-15,4.3781460712391136e-06
5.4944566049932845e-13,0,0,7.8866527347118583e-05,0,0
-1.6852476654466813e-11,-6.0342420184732359e-18,0,6.1254149587776038e-05,-6.0342420184732359e-18,1.2222480327693092e-05
0,-2.605134997694784e-16,0,0,-2.605134997694784e-16,0.00022707464099612024
-0.80014724448769159,0,0,-0.85723134695541514,0,0
-1.4333477342743195,3.2484323572904176e-19,0,-1.449459333936197,3.2484323572904176e-19,0
-1.375933539846194e-12,0,0,0.00010524602934799626,0,1.0945365178097784e-06
-9.4832658129210433e-12,0,0,8.9206736791405623e-05,0,0
0,-9.2350775260535386e-18,0,0,-9.2350775260535386e-18,1.1059201251483274e-05
-7.7815704508324508e-11,3.9501597738512942e-18,0,-7.7815704508324508e-11,3.9501597738512942e-18,0.00022862452180747199
-9.9977879759911847e-07,0,0,-9.9977879759911847e-07,0,0
0,2.6058830780384286e-19,0,0,2.6058830780384286e-19,0
1.3547655081241894e-06,5.2516999955579177e-15,0,1.3547655081241894e-06,5.2516999955579177e-15,0
2.9947432613974811e-05,0,0,2.9947432613974811e-05,0,0
0,1.7781070494300115e-18,0,0,1.7781070494300115e-18,9.7273935136662616e-06
-7.7815704508430387e-11,2.6814169576409318e-16,0,-7.7815704508430387e-11,2.6814169576409318e-16,0.00023136406975195095
-9.9977881184987183e-07,0,0,-9.9977881184987183e-07,0,0
0,8.2718074179999839e-20,0,0,8.2718074179999839e-20,1.368170647262223e-07
1.3547655081259241e-06,-7.1054273576010019e-15,0,1.3547655081259241e-06,-7.1054273576010019e-15,0
2.9947432614030323e-05,0,0,2.9947432614030323e-05,0,0
0,-2.9686441630860019e-19,0,0,-2.9686441630860019e-19,8.3597364314358174e-06
-0.80014724448769159,2.7108687405584e-17,0,-0.85723133239176286,2.7108687405584e-17,0.0002355947099252821
-1.4333477342743195,0,0,-1.4494593415385686,0,0
1.127015866909966e-12,3.995247720442973e-19,0,3.8378418884527722e-05,3.995247720442973e-19,0
-4.5979789993375095e-12,1.587677413169854e-15,0,3.4731410016442514e-05,1.587677413169854e-15,0
0,0,0,0,0,0
-0.80014724448769159,-2.1315772427764491e-17,0,-0.85723134695541514,-2.1315772427764491e-17,7.158578802638221e-06
-1.4333477342743195,-2.039098715380577e-16,0,-1.4494593443378838,-2.039098715380577e-16,0.00024162000518982677
8.2214677916102952e-13,0,0,4.7850073285404591e-05,0,0
-4.9602498731274743e-12,1.4397216855744108e-19,0,5.0478134824890049e-05,1.4397216855744108e-19,0
0,0,0,0,0,-2.1890730356195568e-06
2.3344711352518528e-10,0,0,2.3344711352518528e-10,0,0
2.9993363821582963e-06,-8.4866872621581124e-18,0,2.9993363821582963e-06,-8.4866872621581124e-18,6.4035797513670286e-06
0,7.948560119422422e-18,0,0,7.948560119422422e-18,0.00024972534739153726
-4.0642965243795071e-06,0,0,-4.0642965243795071e-06,0,0
-8.9842297841924434e-05,-7.464837703556725e-19,0,-8.9842297841924434e-05,-7.464837703556725e-19,0
0,1.0791063185877328e-14,0,0,1.0791063185877328e-14,0
-7.7815704508748024e-11,0,0,-7.7815704508748024e-11,0,0
-9.9977939828008178e-07,2.6709514414031835e-17,0,-9.9977939828008178e-07,2.6709514414031835e-17,6.4544519167913544e-06
0,9.4403271775959715e-17,0,0,9.4403271775959715e-17,0.00026009966165690078
1.3547655081241894e-06,0,0,1.3547655081241894e-06,0,0
2.99474326139193e-05,-6.0222647328731924e-19,0,2.99474326139193e-05,-6.0222647328731924e-19,0
0,-7.1054273576010019e-15,0,0,-7.1054273576010019e-15,2.1890730356195568e-06
-0.80014724448769159,0,0,-0.85723134298350967,0,0
-1.4333477342743195,1.7097781792530042e-17,0,-1.4494588397785777,1.7097781792530042e-17,7.7440596401678169e-06
2.1550150451196273e-12,-1.7180325171546595e-16,0,0.00057040660236094365,-1.7180325171546595e-16,0.00027289446219626843
-6.8391540297872196e-13,0,0,0.00060526563605361571,0,0
0,4.1477829434809197e-19,0,0,4.1477829434809197e-19,6.840853236311115e-08
-0.80014724448769159,3.1482723902603696e-15,0,-0.85723135225128844,3.1482723902603696e-15,-4.3781460712391136e-06
-1.4333477342743195,0,0,-1.449458564810564,0,0
1.41219925284371e-12,-1.4781683259928552e-17,0,0.00067139688943220551,-1.4781683259928552e-17,1.0766327222303703e-05
-2.3549571825533681e-12,5.5004546190546784e-17,0,0.00078737134199900977,5.5004546190546784e-17,0.00028807367419765193
0,0,0,0,0,0
-7.7815704508642145e-11,6.2251776348747148e-23,0,-7.7815704508642145e-11,6.2251776348747148e-23,-2.7302903060500187e-19
-9.997785957536337e-07,0,0,-9.997785957536337e-07,0,1.0945365178097784e-06
0,0,0,0,0,0
1.3547655081224547e-06,-1.8644686204316461e-21,0,1.3547655081224547e-06,-1.8644686204316461e-21,9.5250641165558113e-18
